desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
442420000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121808192_s.jpg,2022-08-12,주문진읍사무소 방향 국도도로,[개] 믹스견,흰색,2019(년생),4.8(Kg),강원-강릉-2022-00459,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121808192.jpg,보호중,F,U,다리 골절 추정 보행 어려움,강릉시 동물사랑센터,033-641-7515,강원도 강릉시 성산면 내맬길 172,강원도 강릉시,동물정책과,033-640-5587,
442418000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121408553_s.jpg,2022-08-12,장학리 산 63-1,[개] 믹스견,흰갈검,2021(년생),5(Kg),강원-춘천-2022-00326,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121408553.jpg,보호중,M,U,온순함,춘천시 동물보호센터,033-245-5351,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시,허성주,033-245-5092,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121908845_s.jpg,2022-08-12,광주시 경안안길 일대,[개] 포메라니안,검갈색,2021(년생),2.00(Kg),경기-광주-2022-00628,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121908845.jpg,보호중,F,N,"8-47, 칩없음, 작은 체구에 귀연 외모의 아이",광주TNR동물병원초월,031-798-7583,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍),경기도 광주시,동물보호팀,031-760-4419,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/20220812190877_s.jpg,2022-08-12,광주시 초월읍 용수길 일대,[고양이] 한국 고양이,노랑색,2022(년생),2.00(Kg),경기-광주-2022-00627,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220812190877.jpg,보호중,F,N,"8-46, 4개월령 자매, 박스에 담겨 버려짐, 순둥순둥한 성격, 진리의 치즈냥이",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,경기도 광주시,동물보호팀,031-760-4419,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121908698_s.jpg,2022-08-12,광주시 초월읍 용수길 일대,[고양이] 한국 고양이,삼색,2022(년생),1.80(Kg),경기-광주-2022-00626,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121908698.jpg,보호중,F,N,"8-45, 4개월령 자매, 박스에 담겨 버려짐, 겁이 좀 있는편, 세계 최강 미모의 삼색이",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,경기도 광주시,동물보호팀,031-760-4419,
441554000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121908390_s.jpg,2022-08-12,광주시 백마터널 앞,[고양이] 한국 고양이,검백색,2022(년생),1.00(Kg),경기-광주-2022-00625,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121908390.jpg,보호중,M,N,"8-44, 3개월령, 교통사고, 기력적음",광주TNR동물병원송정,031-798-7583,경기도 광주시 경안천로 142 (송정동) 광주TNR동물병원,경기도 광주시,동물보호팀,031-760-4419,
441417000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121908524_s.jpg,2022-08-12,지평면 무왕리 706-12,[개] 믹스견,흰색,2017(년생),10(Kg),경기-양평-2022-00291,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121908524.jpg,보호중,F,U,피부병이 심함,양평군유기동물보호소,031-770-2337,경기도 양평군 양평읍 농업기술센터길 59 (양평읍),경기도 양평군,양평군청,031-770-2337,
441417000000000,http://www.animal.go.kr/files/shelter/2022/08/202208161708925_s.jpg,2022-08-12,강상면 방아다리길 부근,[개] 믹스견,황색,2016(년생),12(Kg),경기-양평-2022-00290,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208161708925.jpg,보호중,M,U,사나움,양평군유기동물보호소,031-770-2337,경기도 양평군 양평읍 농업기술센터길 59 (양평읍),경기도 양평군,양평군청,031-770-2337,
441417000000000,http://www.animal.go.kr/files/shelter/2022/08/20220816170891_s.jpg,2022-08-12,강상면 방아다리길 부근,[개] 믹스견,황색,2016(년생),15(Kg),경기-양평-2022-00289,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220816170891.jpg,보호중,M,U,사나움,양평군유기동물보호소,031-770-2337,경기도 양평군 양평읍 농업기술센터길 59 (양평읍),경기도 양평군,양평군청,031-770-2337,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008309_s.jpg,2022-08-12,창전동 향교로,[개] 믹스견,진회색,2020(년생),3.30(Kg),경기-이천-2022-00462,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008309.jpg,보호중,F,N,온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008468_s.jpg,2022-08-12,설성면 금당리,[개] 믹스견,황색,2022(년생),7.50(Kg),경기-이천-2022-00461,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008468.jpg,보호중,M,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008181_s.jpg,2022-08-12,신둔면 수하리,[개] 말티즈,흰색,2020(년생),2.70(Kg),경기-이천-2022-00460,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008181.jpg,보호중,M,N,매우온순함,위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008784_s.jpg,2022-08-12,신둔면 수남리,[개] 믹스견,황색,2021(년생),7.20(Kg),경기-이천-2022-00459,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008784.jpg,보호중,F,N,"목띠 착용, 온순함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441407000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008694_s.jpg,2022-08-12,신둔면 남정리,[개] 푸들,갈색,2015(년생),5.70(Kg),경기-이천-2022-00458,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008694.jpg,보호중,F,N,"빨간색 목띠착용, 매우온순함",위더스 동물보호센터,031-882-4381,경기도 여주시 능서면 능서공원길 34 (능서면),경기도 이천시,이정의,031-644-2612,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121908602_s.jpg,2022-08-12,적성 경기 세무고등학교 근처,[고양이] 샴,황갈색,2015(년생),3.7(Kg),경기-파주-2022-00445,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121908602.jpg,보호중,M,N,"귓병이 심해서 귀한쪽이 접혔고, 몸 여기저기 상처가 심하고 염증도 심함",로뎀동물병원,031-952-7576,"경기도 파주시 문산읍 방촌로 1636 (문산읍, 강산설렁탕)",경기도 파주시,파주시 동물보호팀,031-940-4824,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608845_s.jpg,2022-08-12,문산읍 장산리 414-3 인근,[개] 믹스견,흰색,2020(년생),19.9(Kg),경기-파주-2022-00444,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608845.jpg,보호중,F,N,적색목줄착용,파주독 애견호텔,031-949-9540,경기도 파주시 탄현면 방촌로 732-96 (탄현면),경기도 파주시,파주시 동물보호팀,031-940-4824,
441406000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508550_s.jpg,2022-08-12,교하동 600 인근,[개] 시베리안 허스키,"검정,흰색",2018(년생),27.6(Kg),경기-파주-2022-00443,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508550.jpg,보호중,M,N,녹색목줄 착용,파주독 애견호텔,031-949-9540,경기도 파주시 탄현면 방촌로 732-96 (탄현면),경기도 파주시,파주시 동물보호팀,031-940-4824,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/20220812130850_s.jpg,2022-08-12,동남로524,[고양이] 한국 고양이,흰색 고등어,2022(년생),1(Kg),경기-하남-2022-00315,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220812130850.jpg,보호중,M,N,엄마사고로 혼자된 애기들,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308265_s.jpg,2022-08-12,동남로524,[고양이] 한국 고양이,검정,2022(년생),1(Kg),경기-하남-2022-00314,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308265.jpg,보호중,F,N,엄마사고로 혼자된 애기들,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308844_s.jpg,2022-08-12,동남로524,[고양이] 한국 고양이,흰색고등어,2022(년생),1(Kg),경기-하남-2022-00313,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308844.jpg,보호중,M,N,엄마사고로 혼자된 애기들,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308590_s.jpg,2022-08-12,동남로524,[고양이] 한국 고양이,젖소,2022(년생),1(Kg),경기-하남-2022-00312,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308590.jpg,보호중,M,N,엄마사고로 혼자된 애기들,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441404000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308693_s.jpg,2022-08-12,신장시장근처,[개] 믹스견,갈색,2022(년생),5(Kg),경기-하남-2022-00311,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308693.jpg,보호중,M,N,순하고사람좋아함,하남동물병원,031-793-7802,경기도 하남시 신평로 37 (덕풍동) 하남동물병원,경기도 하남시,농식품위생과,031-790-6317,
441403000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608495_s.jpg,2022-08-12,삼동 208-10 부근,[개] 치와와,백갈,2017(년생),2.5(Kg),경기-의왕-2022-00100,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608495.jpg,보호중,F,U,"꼬리잘림,순함,보라색목줄,치석",한국야생동물보호관리,031-296-0124,경기도 안산시 상록구 장상동 75-6,경기도 의왕시,의왕시청,031-345-2383,
441402000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130808787_s.jpg,2022-08-12,군포시청에서 인수,[개] 스피츠,백,2018(년생),7(Kg),경기-군포-2022-00189,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208130808787.jpg,보호중,F,U,"비만,겁이많음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 군포시,군포시 동물보호담당,031-390-0311,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108458_s.jpg,2022-08-12,하중로 133번길 19,[개] 시바,갈색,2019(년생),9(Kg),경기-시흥-2022-00478,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208182108458.png,보호중,M,N,"사람에게 호의적, 호기심이 많음, 시바견 중 작은 편에 속함",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208130908243_s.jpg,2022-08-12,대야동 7-276,[고양이] 벵갈,호랑이 무늬,2021(년생),1.6(Kg),경기-시흥-2022-00477,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208130908243.jpeg,보호중,F,U,사람을 매우 좋아하며 장난치는 것을 좋아함,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508552_s.jpg,2022-08-12,능곡파출소 근처,[개] 믹스견,진한 갈색,2020(년생),22(Kg),경기-시흥-2022-00476,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508552.jpg,보호중,M,N,겁이 많지만 터치에 대한 거부감은 없음,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108969_s.jpg,2022-08-12,월곶역 부근,[개] 믹스견,크림,2022(년생),4(Kg),경기-시흥-2022-00475,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208182108969.png,보호중,F,N,겁이 있지만 사람을 좋아함,시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441401000000000,http://www.animal.go.kr/files/shelter/2022/08/202208182108967_s.jpg,2022-08-12,죽율동 푸르지오 1단지 버스정류장,[개] 말티즈,흰색,2016(년생),3.5(Kg),경기-시흥-2022-00474,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208182108967.png,보호중,M,N,"크고 땡그란 눈, 스스럼없이 다가옴, 순하고 귀여움",시흥동물누리보호센터,031-310-6943,경기도 시흥시 뒷방울길 218 (정왕동),경기도 시흥시,최아름,031-310-2247,
441400000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121808604_s.jpg,2022-08-12,수청동10-55,[개] 믹스견,갈색,2020(년생),2.9(Kg),경기-오산-2022-00156,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121808604.jpg,보호중,F,N,"목줄,목걸이없음",오산 유기동물보호소,031-372-9325,경기도 오산시 성호대로 36 (오산동),경기도 오산시,김세연,031-8036-7643,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151208899_s.jpg,2022-08-12,달미로121 부근,[고양이] 한국 고양이,노랑,2022(년생),0.18(Kg),경기-안산-2022-00807,2022-08-12,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208151208899.jpg,종료(자연사),M,N,호흡기질환. 수유가 필요한 젖먹이,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151208801_s.jpg,2022-08-12,달미로121 부근,[고양이] 한국 고양이,흰노,2022(년생),0.2(Kg),경기-안산-2022-00806,2022-08-12,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208151208801.jpg,보호중,M,N,호흡기질환. 수유가 필요한 젖먹이,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208151208506_s.jpg,2022-08-12,달미로121 부근,[고양이] 한국 고양이,흰노,2022(년생),0.22(Kg),경기-안산-2022-00805,2022-08-12,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208151208506.jpg,보호중,M,N,호흡기질환. 수유가 필요한 젖먹이,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,
441393000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121108649_s.jpg,2022-08-12,초지동 793 도로,[고양이] 한국 고양이,노랑,2022(년생),1.4(Kg),경기-안산-2022-00804,2022-08-12,2022-08-24,http://www.animal.go.kr/files/shelter/2022/08/202208121108649.jpg,종료(자연사),Q,N,교통사고. 후지파행,스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494,
441391000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121708317_s.jpg,2022-08-12,안중읍 : 안현로서7길 46,[개] 푸들,검정,2018(년생),5(Kg),경기-평택-2022-01040,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121708317.jpg,보호중,F,U,동물 정보 변경,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608931_s.jpg,2022-08-12,신평동 : 평택로 2,[고양이] 한국 고양이,검/흰,2018(년생),4(Kg),경기-평택-2022-01039,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608931.jpg,종료(자연사),M,N,"기립 불능,",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608485_s.jpg,2022-08-12,포승읍 : 신영리 868-1,[개] 믹스견,흰색,2022(년생),3(Kg),경기-평택-2022-01038,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608485.jpg,종료(자연사),M,N,동물 정보 변경,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441391000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608472_s.jpg,2022-08-12,송탄동 : 청원로 1466,[개] 믹스견,갈색,2022(년생),2.3(Kg),경기-평택-2022-01037,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608472.jpg,보호중,F,N,"45일 추정, 귀엽고 사랑스럽다.",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808,
441386000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121408901_s.jpg,2022-08-12,양지로 구찌베이커리,[개] 믹스견,검갈,2017(년생),5.5(Kg),경기-부천-2022-00521,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121408901.jpg,종료(반환),M,N,"순함, 약간의 경계심",가나동물병원,032-665-0075,경기도 부천시 경인로 72 (송내동),경기도 부천시,부천시,032-625-2803,
441386000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308800_s.jpg,2022-08-12,부천역 남부 올리브영 앞,[개] 믹스견,황색,2012(년생),4(Kg),경기-부천-2022-00520,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308800.jpg,보호중,M,N,"순함, 겁많음, 초록색 목줄 착용",가나동물병원,032-665-0075,경기도 부천시 경인로 72 (송내동),경기도 부천시,부천시,032-625-2803,
441386000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121208920_s.jpg,2022-08-12,지흥주택 18동,[개] 말티즈,흰색,2007(년생),6(Kg),경기-부천-2022-00519,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121208920.jpg,종료(반환),M,U,"피부안좋음, 가슴에 큰 혹, 내장칩 있음 (보호자와 연락중)",24시아이동물메디컬,032-677-5262,경기도 부천시 오정구 원종동 229-8,경기도 부천시,부천시,032-625-2803,
441383000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508563_s.jpg,2022-08-12,안양시청에서 인수,[개] 믹스견,백갈,2021(년생),2.5(Kg),경기-안양-2022-00198,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508563.jpg,보호중,M,U,"배쪽 피부병,꼬리끝만 빼고 미용 돼 있음,순함,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 안양시,안양시,031-8045-2605,
441383000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508883_s.jpg,2022-08-12,만안구청에서 인수,[개] 비숑 프리제,백,2020(년생),4(Kg),경기-안양-2022-00197,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508883.jpg,종료(반환),M,Y,"눈물자국,순함,탈수",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동),경기도 안양시,안양시,031-8045-2605,
441378000000000,http://www.animal.go.kr/files/shelter/2022/08/202208122008749_s.jpg,2022-08-12,태평3166-3,[고양이] 한국 고양이,흑갈,2022(년생),0.6(Kg),경기-성남-2022-00580,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208122008749.jpg,종료(안락사),M,N,"다리 이상, 흉수, 복수로 전염성 복막염 추정됨.",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441378000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121708405_s.jpg,2022-08-12,정자동 81-14,[고양이] 한국 고양이,갈색 백색,2022(년생),0.3(Kg),경기-성남-2022-00579,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121708405.jpg,보호중,M,N,3주 추정,펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287,
441374000000000,http://www.animal.go.kr/files/shelter/2022/08/20220812170835_s.jpg,2022-08-12,권선구 구운동 895(일월3공원),[개] 푸들,검정색,2015(년생),6.5(Kg),경기-수원-2022-00522,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220812170835.jpg,보호중,M,N,좌전지 파행,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162,
431371000000000,http://www.animal.go.kr/files/shelter/2022/08/20220812140846_s.jpg,2022-08-12,일산동 97-6 공사현장,[고양이] 한국 고양이,"흰,검",2022(년생),0.24(Kg),울산-동구-2022-00207,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220812140846.png,보호중,M,N,순함,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538,
431370000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121708196_s.jpg,2022-08-12,팔등로27번길 19인근,[고양이] 한국 고양이,검정/흰색,2022(년생),0.20(Kg),울산-남구-2022-00494,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121708196.jpg,보호중,M,N,"생후20일전후, 인공포유.약간설사증상",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
431369000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121308218_s.jpg,2022-08-12,반구동,[고양이] 한국 고양이,젖소,2022(년생),0.15(Kg),울산-중구-2022-00237,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121308218.jpg,종료(자연사),F,N,신생축,산타클라라동물병원,052-244-4296,울산광역시 중구 다운로 1 (다운동),울산광역시 중구,권나영(중구청),052-290-3333,
430366000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121608736_s.jpg,2022-08-12,도안동 936 (목원대 인근) 부근,[개] 진도견,백색,2020(년생),18(Kg),대전-서구-2022-00252,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121608736.jpg,종료(반환),M,U,,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
430365000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121708739_s.jpg,2022-08-12,대전광역시 중구 대흥동 대흥초등학교 주변,[개] 진도견,흑황,2018(년생),20.00(Kg),대전-중구-2022-00228,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121708739.jpg,종료(반환),F,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266,
429363000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508890_s.jpg,2022-08-12,광산구 비아동,[고양이] 한국 고양이,검,2022(년생),1.3(Kg),광주-광산-2022-00487,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508890.jpg,종료(자연사),M,N,"22-7874, 기립불가, 교통사고",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429361000000000,http://www.animal.go.kr/files/shelter/2022/08/20220812150877_s.jpg,2022-08-12,남구 봉선119,[개] 믹스견,"검,갈,흰",2020(년생),16(Kg),광주-남구-2022-00314,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/20220812150877.jpg,종료(반환),M,N,"22-0820 울프, 낡은 목줄",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429360000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121808607_s.jpg,2022-08-12,서구 상무동,[기타축종] 닭,"갈,빨",2021(년생),2(Kg),광주-서구-2022-00360,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121808607.jpg,보호중,F,N,22-9039,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 서구,서구,062-360-7373,
429360000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508106_s.jpg,2022-08-12,서구 금호동,[개] 말티즈,흰,2014(년생),1.5(Kg),광주-서구-2022-00359,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508106.jpg,종료(반환),M,Y,"22-0819 해피, 뒷다리 부상",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 서구,서구,062-360-7373,
429360000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121508736_s.jpg,2022-08-12,서구 풍암동,[고양이] 한국 고양이,흰,2022(년생),0.2(Kg),광주-서구-2022-00358,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121508736.jpg,종료(자연사),F,N,22-7875,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 서구,서구,062-360-7373,
429359000000000,http://www.animal.go.kr/files/shelter/2022/08/202208121808286_s.jpg,2022-08-12,동구 호남동,[개] 닥스훈트,"검,갈",2019(년생),4(Kg),광주-동구-2022-00175,2022-08-12,2022-08-22,http://www.animal.go.kr/files/shelter/2022/08/202208121808286.jpg,보호중,F,U,22-0821 독일,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
