desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
411321000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608571_s.jpg,2022-08-04,내곡동 헌인마을 일대,[개] 믹스견,갈/검/흰,2022(년생),2.8(Kg),서울-서초-2022-00066,2022-08-08,2022-08-29,http://www.animal.go.kr/files/shelter/2022/07/202208051608571.jpg,보호중,F,U,양귀처짐. 코검정. 사람좋아함/호기심많음/순함/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411321000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608323_s.jpg,2022-08-04,내곡동 헌인마을 일대,[개] 믹스견,갈/흰,2022(년생),2.4(Kg),서울-서초-2022-00065,2022-08-08,2022-08-29,http://www.animal.go.kr/files/shelter/2022/07/202208051608323.jpg,보호중,F,U,양귀처짐. 코검정. 사람좋아함/호기심많음/순함/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 서초구,서초구청,02-2155-8756,
411309000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051508435_s.jpg,2022-08-04,도봉로 110다길 20 트윈스동물병원 인근,[개] 시바,갈/흰,2019(년생),10(Kg),서울-도봉-2022-00088,2022-08-08,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051508435.jpg,종료(반환),F,U,코검정. 사람따름/얌전/겁약간있는편. 꼬리단미안됨. 털때탐. 칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,
428357000000000,http://www.animal.go.kr/files/shelter/2022/07/202208071708196_s.jpg,2022-08-04,심도파출소 부근,[개] 말티즈,흰색,2020(년생),3.46(Kg),인천-강화-2022-00362,2022-08-07,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208071708196.jpg,종료(반환),F,N,온순함,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908629_s.jpg,2022-08-04,제주시 한경면 용수 5길 25-1,[고양이] 한국 고양이,흰갈,2022(년생),0.1(Kg),제주-제주-2022-02857,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908629.jpg,보호중,F,N,개체관리번호 22465 - 3일차/이유식후분양,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908881_s.jpg,2022-08-04,제주시 도남동 도남오거리,[고양이] 한국 고양이,카오스,2022(년생),0.8(Kg),제주-제주-2022-02856,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908881.jpg,종료(자연사),F,N,개체관리번호 22464 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908537_s.jpg,2022-08-04,제주시 한림읍 한림로712,[개] 믹스견,흰색,2022(년생),17.3(Kg),제주-제주-2022-02855,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908537.jpg,보호중,M,N,개체관리번호 2515 - 10개월/빨파목줄/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908197_s.jpg,2022-08-04,제주시 한림읍 금능석물원 인근,[개] 믹스견,흰색,2022(년생),3.7(Kg),제주-제주-2022-02854,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908197.jpg,종료(안락사),M,N,"개체관리번호 2514 - 3개월/우대퇴골절, 좌골반골절",제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908894_s.jpg,2022-08-04,서귀포시 상효동 돈내코로 260,[개] 믹스견,흰색,2022(년생),17(Kg),제주-제주-2022-02853,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908894.jpg,보호중,M,N,개체관리번호 2513 - 11개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908266_s.jpg,2022-08-04,서귀포시 호근동 호근북로 144,[개] 골든 리트리버,갈색,2019(년생),19(Kg),제주-제주-2022-02852,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908266.jpg,보호중,F,N,개체관리번호 2512,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908568_s.jpg,2022-08-04,서귀포시 서귀동 솔동산로 22번길 9 우성호텔,[개] 믹스견,검정,2022(년생),2.7(Kg),제주-제주-2022-02851,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908568.jpg,보호중,F,N,개체관리번호 2511 - 2개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
448538000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608969_s.jpg,2022-08-04,물금읍백호로76,[기타축종],흰색,2021(년생),0.1(Kg),경남-양산-2022-00177,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608969.jpg,보호중,Q,U,흰색  햄스타,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,
448538000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908176_s.jpg,2022-08-04,소주동1239-3,[개] 비숑 프리제,흰색,2019(년생),8.5(Kg),경남-양산-2022-00176,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208050908176.jpg,보호중,F,U,흰색  검정색가슴줄착용,양산시 동물보호센터,055-392-5669,경상남도 양산시 동면 석산리 392 양산시농업기술센터,경상남도 양산시,양산시,055-392-5663,
448537000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051408588_s.jpg,2022-08-04,연초 식육점 근처,[개] 믹스견,흰색,2017(년생),20(Kg),경남-거제-2022-00795,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051408588.jpg,종료(반환),M,Y,순함.,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448537000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051408708_s.jpg,2022-08-04,능포 새마을금고 근처,[개] 말티즈,흰색,2016(년생),4(Kg),경남-거제-2022-00794,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051408708.jpg,종료(반환),F,N,순함,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448537000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051108954_s.jpg,2022-08-04,장평코아루105동 앞,[고양이] 페르시안,흰색,2019(년생),5(Kg),경남-거제-2022-00792,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051108954.jpg,보호중,Q,N,마른상태,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008789_s.jpg,2022-08-04,김해시 활천로3,[고양이] 한국 고양이,"흰색, 황색",2022(년생),0.35(Kg),경남-김해-2022-00957,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051008789.jpg,종료(자연사),Q,U,"2-310, 3개월미만 추정, 2두 동시입소, 경계심, 약간의 콧물, 영양상태 부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008604_s.jpg,2022-08-04,김해시 활천로3,[고양이] 한국 고양이,"흰색, 황색, 검정",2022(년생),0.35(Kg),경남-김해-2022-00956,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051008604.jpg,종료(자연사),Q,U,"2-309, 3개월미만 추정, 2두 동시입소, 경계심, 약간의 콧물, 영양상태 부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008468_s.jpg,2022-08-04,구산동 280-5,[고양이] 한국 고양이,"흰색, 검정",2022(년생),0.3(Kg),경남-김해-2022-00955,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051008468.jpg,종료(자연사),Q,U,"2-308, 3개월미만 추정, 안질환, 영양상태부족, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008164_s.jpg,2022-08-04,활천로208번길 16-2,[고양이] 한국 고양이,"흰색, 황색, 검정",2022(년생),0.4(Kg),경남-김해-2022-00954,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051008164.jpg,보호중,Q,U,"2-307, 3개월미만 추정, 약간의 안질환, 영양상태 부족, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008568_s.jpg,2022-08-04,봉황동 203-4,[개] 프렌치 불독,"검정, 흰색",2014(년생),9(Kg),경남-김해-2022-00953,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051008568.jpg,보호중,M,U,"1-632, 쫑긋한 기, 온순하고 활발한 성격, 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448533000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051708626_s.jpg,2022-08-04,시청 앞,[개] 믹스견,크림색,2017(년생),12(Kg),경남-통영-2022-00292,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051708626.jpg,보호중,F,U,교통사고로 인한 골반골(좌골) 파행.,통영시동물보호센터,055-650-6253,경상남도 통영시 광도면 전두1길 9-8,경상남도 통영시,최민정,055-650-6254,
446494000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051408541_s.jpg,2022-08-04,광주축협대불배합사료 본부,[개] 믹스견,흰색,2022(년생),5(Kg),전남-영암-2022-00309,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051408541.png,종료(자연사),F,N,애교가 많으며 온순함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
446494000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051408971_s.jpg,2022-08-04,삼호읍 서호리 227-1,[개] 믹스견,연갈색,2022(년생),4(Kg),전남-영암-2022-00308,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051408971.png,종료(자연사),M,N,겁이많으며 소심함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
446494000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051408205_s.jpg,2022-08-04,시종면 회정길 41-2,[개] 믹스견,흰색,2022(년생),2(Kg),전남-영암-2022-00307,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051408205.png,보호중,M,N,사람과 친화적이며 피부병이 심함,유기동물 삼호 보호소,010-9599-5400,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,전라남도 영암군,영암군청,061-470-2506,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208042108792_s.jpg,2022-08-04,익산시춘포면춘포1길,[고양이] 한국 고양이,흰검정,2022(년생),0.3(Kg),전북-익산-2022-01004,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208042108792.jpg,종료(자연사),M,N,생후40일정도 허피스에감염되여있고 많이말라있음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041508571_s.jpg,2022-08-04,익산시춘포로춘포초등학교주변,[개] 믹스견,쪼크,2018(년생),17(Kg),전북-익산-2022-01003,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041508571.jpg,보호중,M,N,갈색목태을하고 있고 사나운편임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041508147[1]_s.jpg,2022-08-04,익산시동산동우남아파트,[개] 믹스견,흰검정,2022(년생),3(Kg),전북-익산-2022-01002,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041508147[1].jpg,종료(입양),F,N,생후3개월정도 작고순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008211_s.jpg,2022-08-04,임피면 보석리 259-1 부근,[개] 믹스견,검정/흰색,2022(년생),4(Kg),전북-군산-2022-00734,2022-08-05,2022-08-22,http://www.animal.go.kr/files/shelter/2022/07/202208051008211.jpg,보호중,M,N,생후 5개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908183_s.jpg,2022-08-04,임피면 보석리 259-1 부근,[개] 믹스견,검정/흰색,2022(년생),3.5(Kg),전북-군산-2022-00733,2022-08-05,2022-08-22,http://www.animal.go.kr/files/shelter/2022/07/202208050908183.jpg,보호중,F,N,생후 5개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041808268_s.jpg,2022-08-04,개사동 285-3 부근,[개] 믹스견,베이지,2021(년생),5(Kg),전북-군산-2022-00732,2022-08-05,2022-08-22,http://www.animal.go.kr/files/shelter/2022/07/202208041808268.jpg,보호중,F,N,특이사항 없음,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041708482[1]_s.jpg,2022-08-04,옥구 산업도로 부근,[개] 믹스견,검정/갈색,2022(년생),3.5(Kg),전북-군산-2022-00731,2022-08-05,2022-08-22,http://www.animal.go.kr/files/shelter/2022/07/202208041708482[1].jpg,보호중,M,N,생후 7개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
444453000000000,http://www.animal.go.kr/files/shelter/2022/07/202208050908667_s.jpg,2022-08-04,석림동 해피하우스 앞,[개] 비숑 프리제,흰색,2017(년생),5.3(Kg),충남-서산-2022-00522,2022-08-05,2022-08-12,http://www.animal.go.kr/files/shelter/2022/07/202208050908667.jpg,종료(입양),F,U,"순함, 사람 잘 따름",서산시 동물보호센터,041-660-2040,충청남도 서산시 인지면 무학재1길 99,충청남도 서산시,최기항,041-660-2392,
444450000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008543_s.jpg,2022-08-04,월미농공단지,[개] 진도견,황색,2020(년생),15(Kg),충남-공주-2022-00199,2022-08-05,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208051008543.jpeg,보호중,F,N,공격성이 강하며 입주변에 찰과상 있음,공주시 동물보호소,041-840-8580,충청남도 공주시 우성면 내산목천길 52-15,충청남도 공주시,축산유통팀,041-840-8580,
444450000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051008267_s.jpg,2022-08-04,공주시 유구읍 유구외곽로 368,[개] 믹스견,흰색,2020(년생),5(Kg),충남-공주-2022-00198,2022-08-05,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208051008267.jpeg,보호중,M,N,외관상 특이사항은 없으며 심장사상충 치료필요,공주시 동물보호소,041-840-8580,충청남도 공주시 우성면 내산목천길 52-15,충청남도 공주시,축산유통팀,041-840-8580,
443446000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041908347_s.jpg,2022-08-04,괴산군 소수면 수리 116,[개] 믹스견,갈색,2016(년생),5(Kg),충북-괴산-2022-00202,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041908347.jpg,보호중,F,N,건강하며 온순하다,괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면),충청북도 괴산군,윤영서,043-830-3233,
442424000000000,http://www.animal.go.kr/files/shelter/2022/07/20220804150853_s.jpg,2022-08-04,근덕면 상맹방리 한재밑 인근,[개] 믹스견,"갈색, 검은색",2022(년생),2.5(Kg),강원-삼척-2022-00073,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220804150853.jpg,보호중,M,N,건강함,삼척시유기동물보호소,010-4373-1899,"강원도 삼척시 근덕면 교곡길 127-281 (근덕면, 쓰레기소각시설) 유기동물보호소",강원도 삼척시,삼척시,033-570-3398,
441560000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608826_s.jpg,2022-08-04,신북면 청신로 585 신북온천리조트 인근,[개] 믹스견,검,2017(년생),8.9(Kg),경기-포천-2022-00703,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608826.jpg,종료(반환),M,N,부정교합.다리얇고몸은긺.사람따름/얌전/소심/겁약간.꼬리단미안됨.진드기.칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608724_s.jpg,2022-08-04,해룡로109-209인근,[개] 믹스견,갈/검,2022(년생),2.1(Kg),경기-포천-2022-00702,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608724.jpg,보호중,F,U,양귀반접힘. 코검정. 겁약간/사람따름/호기심많음/얌전. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608708[1]_s.jpg,2022-08-04,가산면 포천로736번길42-19인근,[개] 믹스견,검/갈/흰,2022(년생),6.7(Kg),경기-포천-2022-00701,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608708[1].jpg,보호중,M,N,왼귀처짐/오른귀반접힘. 코검정. 경계/겁많음/소심/으르렁거림. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608955_s.jpg,2022-08-04,내촌면 금강로 3007 인근,[개] 믹스견,흰,2019(년생),17(Kg),경기-포천-2022-00700,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608955.jpg,보호중,F,U,양귀쫑긋. 코분홍+갈색. 경계/방어적입질/겁많음. 꼬리단미안됨. 털때탐. 발등상처.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441560000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608717_s.jpg,2022-08-04,영중면 호국로 2896 인근,[개] 믹스견,갈,2022(년생),3.1(Kg),경기-포천-2022-00699,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608717.jpg,보호중,F,U,왼귀처짐/오른귀반접힘.우후지발목아래상처/좌후지상처및경련.겁많고소심하나사람따르는편.꼬리단미안됨.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 포천시,차봉환,031-538-3883,
441414000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608786_s.jpg,2022-08-04,전곡읍 청연로 274 신답리 문화복지회관 인근,[개] 믹스견,흰,2018(년생),23(Kg),경기-연천-2022-00326,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608786.jpg,보호중,M,N,파란바탕 노란줄목줄. 코분홍+검정. 얼굴곳곳상처. 경계/겁많으나 사람약간따름. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 연천군,유기동물담당,031-839-2326,
441409000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608546_s.jpg,2022-08-04,통진읍 마송리382-4 인근,[개] 라브라도 리트리버,갈/흰,2016(년생),23(Kg),경기-김포-2022-00646,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608546.jpg,보호중,M,N,코검정. 허리쪽상처있음. 송곳니왼쪽부러짐. 사람좋아함/얌전/순함. 치아치석. 꼬리단미안됨. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893,
441409000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608686_s.jpg,2022-08-04,장기동 1888-11 새솔학교인근,[개] 믹스견,흰,2020(년생),12(Kg),경기-김포-2022-00645,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608686.jpg,보호중,F,U,양귀쫑긋. 코검정. 사람따름/얌전/소심/겁약간있는편. 꼬리단미안됨. 털때탐. 설사.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893,
441409000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608987_s.jpg,2022-08-04,마산동643-1 마산119안전센터 인근,[개] 믹스견,갈/흰,2022(년생),3.9(Kg),경기-김포-2022-00644,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608987.jpg,종료(안락사),M,N,양귀반접힘. 코검정. 경계심있으나사람따름/약간소심한편. 꼬리단미안됨. 털때탐. 눈곱. 콧물. 기력없음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),경기도 김포시,김수연,031-980-2893,
441398000000000,http://www.animal.go.kr/files/shelter/2022/07/202208051608885_s.jpg,2022-08-04,딸기원중문길 13 인근,[고양이] 한국 고양이,갈/검/흰,2022(년생),0.6(Kg),경기-구리-2022-00196,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208051608885.jpg,종료(자연사),F,U,눈곱.콧물.기립못함.저체온.엉덩이양후지상완부피부손상/양후지마비.구더기오염.기립못함.털상태불량.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,경기도 구리시,구리시,031-550-2315,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/20220804200839_s.jpg,2022-08-04,정발산동 714-11 부근,[개] 말티즈,흰색,2015(년생),5(Kg),경기-고양-2022-00576,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220804200839.jpg,종료(반환),M,Y,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041708237_s.jpg,2022-08-04,일산서구 법곳동 부근,[개] 믹스견,흰색,2022(년생),3.2(Kg),경기-고양-2022-00575,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041708237.jpg,보호중,M,N,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041608178[1]_s.jpg,2022-08-04,마두동 719부근,[개] 믹스견,흰색.황색,2022(년생),2.9(Kg),경기-고양-2022-00574,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041608178[1].jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041408750_s.jpg,2022-08-04,성석동 938-9 부근,[개] 믹스견,흰색,2022(년생),2.9(Kg),경기-고양-2022-00573,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041408750.jpg,보호중,F,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041408205_s.jpg,2022-08-04,성석동 938-9 부근,[개] 믹스견,흰색,2022(년생),3.17(Kg),경기-고양-2022-00572,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041408205.jpg,보호중,M,N,강아지,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041208314_s.jpg,2022-08-04,관산동 480-7부근,[개] 치와와,검정.황색.흰색,2014(년생),4(Kg),경기-고양-2022-00571,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041208314.jpg,종료(반환),M,Y,없음,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
441394000000000,http://www.animal.go.kr/files/shelter/2022/07/202208040908989_s.jpg,2022-08-04,행신동 771부근,[고양이] 한국 고양이,검정.흰색,2020(년생),4(Kg),경기-고양-2022-00570,2022-08-05,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208040908989.jpg,보호중,Q,Y,부상묘,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657,
