desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
431370000000000,http://www.animal.go.kr/files/shelter/2022/07/202208041808803_s.jpg,2022-08-02,남구청인근,[고양이] 한국 고양이,흰색 회색 줄무늬,2022(년생),0.40(Kg),울산-남구-2022-00476,2022-08-04,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208041808803.jpg,보호중,F,N,"2개월전후의 자묘, 교통사고로 추정되는 외상, 후구마비, 기타컨디션은 양호",주동물병원,010-6809-8275,울산광역시 남구 돋질로 385-1 (삼산동),울산광역시 남구,권도하,052-226-5264,
428351000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031108979_s.jpg,2022-08-02,미추홀구 구청케이지,[고양이] 한국 고양이,갈/검,2021(년생),2(Kg),인천-미추홀-2022-00343,2022-08-04,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208031108979.jpg,종료(자연사),Q,N,후송중사망,인천광역시 수의사회,032-515-7567,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)",인천광역시 미추홀구,미추홀구,032-880-4384,
427345000000000,http://www.animal.go.kr/files/shelter/2022/07/20220804110820_s.jpg,2022-08-02,팔달교 부근,[고양이] 한국 고양이,흰+검회색 반점,2021(년생),2(Kg),대구-북구-2022-00254,2022-08-04,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220804110820.jpg,종료(자연사),M,N,"교통사고추정, 의식없음",대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동),대구광역시 북구,도유경,053-665-3192,
426326000000000,http://www.animal.go.kr/files/shelter/2022/07/202208040108458_s.jpg,2022-08-02,"해돋이로 71, 해강아동센터",[개] 요크셔 테리어,회색금색,2018(년생),3(Kg),부산-서구-2022-00388,2022-08-04,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208040108458.jpg,종료(자연사),M,U,"미용이되어있음,온순함,사람을잘따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504,
411306000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031408117_s.jpg,2022-08-02,면목동 산1-4 용마폭포공원 일대,[기타축종] 토끼,갈/흰,2020(년생),1.2(Kg),서울-중랑-2022-00115,2022-08-04,2022-08-24,http://www.animal.go.kr/files/shelter/2022/07/202208031408117.jpg,종료(자연사),F,U,왼쪽 아랫턱편 부음/화농성염증 차있음. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37,서울특별시 중랑구,김가희,02-2094-0753,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090878[1]_s.jpg,2022-08-02,제주시 아라일동 중앙로 606-3 B동 502호,[고양이] 한국 고양이,삼색,2022(년생),1.6(Kg),제주-제주-2022-02836,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220803090878[1].jpg,보호중,F,N,개체관리번호 22460 - 6개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090878_s.jpg,2022-08-02,제주시 한경면 용당 1길 29,[고양이] 한국 고양이,갈색,2022(년생),0.8(Kg),제주-제주-2022-02835,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220803090878.jpg,종료(자연사),F,N,개체관리번호 22459 - 3개월/앞다리파행,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908484_s.jpg,2022-08-02,제주시 일도이동 천수동로2,[고양이] 한국 고양이,갈색,2022(년생),1.12(Kg),제주-제주-2022-02834,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908484.jpg,보호중,M,N,개체관리번호 22458 - 4개월/골반골절,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908160_s.jpg,2022-08-02,제주시 애월읍 가문동남길43,[개] 믹스견,갈색,2020(년생),18.6(Kg),제주-제주-2022-02833,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908160.jpg,보호중,M,N,개체관리번호 2493 - 경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908916_s.jpg,2022-08-02,제주시 도련이동 539-1,[개] 믹스견,검정,2021(년생),23(Kg),제주-제주-2022-02832,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908916.jpg,보호중,M,N,개체관리번호 2492,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908279_s.jpg,2022-08-02,제주시 한경면 저지리 수동버스정류장,[개] 믹스견,흰색,2021(년생),14.5(Kg),제주-제주-2022-02831,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908279.jpg,보호중,F,U,개체관리번호 2491 - 경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908597_s.jpg,2022-08-02,제주시 한림읍 명월성로 55-3,[개] 치와와,갈색,2018(년생),2.3(Kg),제주-제주-2022-02830,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908597.jpg,보호중,F,U,개체관리번호 2490,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908428_s.jpg,2022-08-02,제주시 해안동 신비마을 1길 56-32,[개] 믹스견,갈색,2020(년생),20(Kg),제주-제주-2022-02829,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908428.jpg,종료(반환),M,N,개체관리번호 2489 - 경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908434_s.jpg,2022-08-02,제주시 해안동 해안마을 8길 9-36,[개] 믹스견,흰갈,2015(년생),4.1(Kg),제주-제주-2022-02828,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908434.jpg,종료(자연사),F,U,개체관리번호 2488 - 낡은가죽목줄,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908757_s.jpg,2022-08-02,서귀포시 남원읍 서의로 240-4,[개] 믹스견,검정,2022(년생),3.8(Kg),제주-제주-2022-02827,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908757.jpg,보호중,M,N,개체관리번호 2487 - 3개월,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908538_s.jpg,2022-08-02,서귀포시 성산읍 난고로 282번길 141-63,[개] 믹스견,갈색,2022(년생),8.3(Kg),제주-제주-2022-02826,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908538.jpg,보호중,M,N,개체관리번호 2486 - 5개월/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
450650000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090897_s.jpg,2022-08-02,서귀포시 표선면 일주동로 5756-16,[개] 믹스견,갈색,2022(년생),6.3(Kg),제주-제주-2022-02825,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220803090897.jpg,보호중,M,N,개체관리번호 2485 - 5개월/경계심,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동),제주특별자치도,제주동물보호센터,064-710-4065,
448547000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031908346_s.jpg,2022-08-02,북상면 산수리,[개] 믹스견,"베이지, 갈색",2018(년생),11(Kg),경남-거창-2022-00237,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208031908346.jpg,종료(자연사),F,N,순함,거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12,경상남도 거창군,거창군,055-940-8140,
448547000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031908232_s.jpg,2022-08-02,북상면 산수리,[개] 핏불테리어,"진회색, 흰색",2019(년생),19(Kg),경남-거창-2022-00236,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208031908232.jpg,보호중,F,N,맹견,거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12,경상남도 거창군,거창군,055-940-8140,
448544000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021708377_s.jpg,2022-08-02,경상남도 하동군 하동읍 공설운동장로 20-3,[개] 믹스견,갈색,2022(년생),2.9(Kg),경남-하동-2022-00189,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021708377.png,보호중,F,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,
448544000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021708718_s.jpg,2022-08-02,경상남도 하동군 하동읍 공설운동장로 20-3,[개] 믹스견,갈색,2022(년생),3.1(Kg),경남-하동-2022-00188,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021708718.png,보호중,F,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,
448544000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021708894_s.jpg,2022-08-02,경상남도 하동군 하동읍 공설운동장로 20-3,[개] 믹스견,검정색,2022(년생),2.8(Kg),경남-하동-2022-00187,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021708894.jpg,보호중,M,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,
448544000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021708648_s.jpg,2022-08-02,경상남도 하동군 하동읍 공설운동장로 20-3,[개] 믹스견,검정색,2022(년생),2.9(Kg),경남-하동-2022-00186,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021708648.png,보호중,M,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,
448544000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021708933_s.jpg,2022-08-02,경상남도 하동군 하동읍 공설운동장로 20-3,[개] 믹스견,검정색,2022(년생),2.6(Kg),경남-하동-2022-00185,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021708933.png,보호중,M,N,순함,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도 하동군,하동군,055-880-2677,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908934_s.jpg,2022-08-02,분성로188 인근,[고양이] 한국 고양이,"흰색, 황색",2019(년생),3(Kg),경남-김해-2022-00950,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908934.jpeg,종료(자연사),M,U,"2-306, 교통사고 의심, 움직임이 불편함, 다리부상, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908271_s.jpg,2022-08-02,전하로198번길 102,[개] 믹스견,"연황색, 검정",2020(년생),6(Kg),경남-김해-2022-00949,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908271.jpeg,보호중,M,U,"1-627, 5두 동시입소, 온순하고 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908440_s.jpg,2022-08-02,전하로198번길 102,[개] 믹스견,검정,2020(년생),7(Kg),경남-김해-2022-00948,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908440.jpeg,보호중,F,U,"1-626, 5두 동시입소, 온순하고 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908831_s.jpg,2022-08-02,전하로198번길 102,[개] 믹스견,황색,2020(년생),8(Kg),경남-김해-2022-00947,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908831.jpeg,보호중,F,U,"1-625, 5두 동시입소, 온순하고 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908336_s.jpg,2022-08-02,전하로198번길 102,[개] 믹스견,"흰색, 황색, 검정",2021(년생),6(Kg),경남-김해-2022-00946,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908336.jpeg,보호중,F,U,"1-624, 5두 동시입소, 온순하고 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908746_s.jpg,2022-08-02,전하로198번길 102,[개] 믹스견,검정+황색,2020(년생),5.5(Kg),경남-김해-2022-00945,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908746.jpeg,보호중,F,U,"1-623, 5두 동시입소, 온순하고 사람을 잘 따름",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090895_s.jpg,2022-08-02,봉황대길 54-1,[개] 믹스견,황색+검정,2022(년생),3.5(Kg),경남-김해-2022-00944,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/20220803090895.jpeg,보호중,F,U,"1-629, 3개월 추정, 온순하고 사람을 잘 따름, 양말신은 발, 처진귀가 매력적",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
448535000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908216_s.jpg,2022-08-02,생림면 생철리 13 인근,[개] 믹스견,연황색,2022(년생),4(Kg),경남-김해-2022-00943,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208030908216.jpeg,보호중,F,U,"1-628, 5개월 추정, 겁이많고 경계심이 있음, 분홍코와 뾰족귀가 매력적",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133,
447507000000000,http://www.animal.go.kr/files/shelter/2022/07/202208032308442_s.jpg,2022-08-02,송현3주공 일대,[개] 푸들,흰색,2019(년생),3.5(Kg),경북-안동-2022-00080,2022-08-03,2022-08-23,http://www.animal.go.kr/files/shelter/2022/07/202208032308442.jpg,종료(반환),M,Y,미용됨 순함,유기동물보호센터,010-7703-1999,경상북도 안동시 서후면 풍산태사로 3252-29 (서후면),경상북도 안동시,김준규,054-840-5484,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090875_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,흰색,2022(년생),0.5(Kg),전북-부안-2022-00458,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/20220803090875.jpg,보호중,Q,N,"새끼강아지 6, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908573_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,흰색,2022(년생),0.5(Kg),전북-부안-2022-00457,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208030908573.jpg,보호중,Q,N,"새끼강아지 5, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908712_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,흰색,2022(년생),0.5(Kg),전북-부안-2022-00456,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208030908712.jpg,보호중,Q,N,"새끼강아지 4, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908578_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,흰색,2022(년생),0.5(Kg),전북-부안-2022-00455,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208030908578.jpg,보호중,Q,N,"새끼강아지 3, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/20220803090835_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,검은색,2022(년생),0.5(Kg),전북-부안-2022-00454,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/20220803090835.jpg,보호중,Q,N,"새끼강아지 2, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908250_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,흰색,2022(년생),0.5(Kg),전북-부안-2022-00453,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208030908250.jpg,보호중,Q,N,"새끼강아지 1, 어미와 함께 구조",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445479000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908654_s.jpg,2022-08-02,동진면 하장 경로당 인근,[개] 믹스견,갈색,2019(년생),9(Kg),전북-부안-2022-00452,2022-08-03,2022-08-18,http://www.animal.go.kr/files/shelter/2022/07/202208030908654.jpg,보호중,F,N,"어미견, 마른편이고 온순함",부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508232_s.jpg,2022-08-02,익산시낭산면삼당리520,[개] 믹스견,갈색,2022(년생),0.3(Kg),전북-익산-2022-00993,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508232.jpg,보호중,F,N,생후5일정도 작고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508689_s.jpg,2022-08-02,익산시낭산면삼당리520,[개] 믹스견,흰색,2022(년생),0.3(Kg),전북-익산-2022-00992,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508689.jpg,보호중,M,N,생후5일정도 작고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508807_s.jpg,2022-08-02,익산시낭산면삼당리520,[개] 믹스견,갈색,2022(년생),0.3(Kg),전북-익산-2022-00991,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508807.jpg,보호중,M,N,생후50일정도 작고순하며잘생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508875_s.jpg,2022-08-02,익산시낭산면삼당리520,[개] 믹스견,흰색,2022(년생),0.2(Kg),전북-익산-2022-00990,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508875.jpg,보호중,M,N,생후5일정도 작고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508914_s.jpg,2022-08-02,익산시낭산면삼당리520,[개] 믹스견,갈색,2021(년생),7(Kg),전북-익산-2022-00989,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508914.jpg,보호중,F,N,발발이개이며 사나운편임,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508515_s.jpg,2022-08-02,신동원광대병원앞,[고양이] 한국 고양이,삼색,2022(년생),0.5(Kg),전북-익산-2022-00988,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508515.jpg,종료(입양),F,N,생후45일정도 교통사고로다처있음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508694_s.jpg,2022-08-02,익산시정족길41,[고양이] 한국 고양이,흰갈색,2022(년생),0.3(Kg),전북-익산-2022-00987,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508694.jpg,종료(입양),F,N,생후30일정도 순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508690_s.jpg,2022-08-02,익산시정족길41,[고양이] 한국 고양이,흰검정,2022(년생),0.3(Kg),전북-익산-2022-00986,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508690.jpg,종료(입양),M,N,생후30일정도 허피스에감염되여있음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445468000000000,http://www.animal.go.kr/files/shelter/2022/07/202208021508697_s.jpg,2022-08-02,익산시정족길41,[고양이] 한국 고양이,흰갈색,2022(년생),0.3(Kg),전북-익산-2022-00985,2022-08-03,2022-08-16,http://www.animal.go.kr/files/shelter/2022/07/202208021508697.jpg,종료(입양),M,N,생후30일정도 순하고이쁘게생겼음,익산유기동물보호소,063-855-1214,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,전라북도 익산시,주온유,063-859-5769,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008187_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,갈색/흰색,2022(년생),0.75(Kg),전북-군산-2022-00726,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008187.jpg,보호중,M,N,생후 20일 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008693_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,흰색,2022(년생),0.75(Kg),전북-군산-2022-00725,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008693.jpg,보호중,M,N,생후 20일 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008174_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,베이지,2022(년생),0.75(Kg),전북-군산-2022-00724,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008174.jpg,보호중,F,N,생후 20일 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008116_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,흰색,2022(년생),0.75(Kg),전북-군산-2022-00723,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008116.jpg,보호중,F,N,생후 20일 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008632_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,갈색/흰색,2022(년생),0.75(Kg),전북-군산-2022-00722,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008632.jpg,보호중,F,N,생후 20일 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208031008525_s.jpg,2022-08-02,나포면 입점길4 부근,[개] 믹스견,검정/흰색,2020(년생),6(Kg),전북-군산-2022-00721,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208031008525.jpg,보호중,F,N,경계심함,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908893_s.jpg,2022-08-02,상신2길 20 부근,[고양이] 한국 고양이,치즈,2021(년생),3(Kg),전북-군산-2022-00720,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208030908893.jpg,보호중,F,N,상태 매우나쁨 병원이송,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
445467000000000,http://www.animal.go.kr/files/shelter/2022/07/202208030908524_s.jpg,2022-08-02,대야면 상광안길 9-1 부근,[개] 믹스견,베이지,2021(년생),15(Kg),전북-군산-2022-00719,2022-08-03,2022-08-17,http://www.animal.go.kr/files/shelter/2022/07/202208030908524.jpg,보호중,M,N,순함,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20,전라북도 군산시,홍지수,063-454-5913,
